Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2023-05-26,385,2362,156,495,42.94,44.63,8.0,0.0,0,Spring,40.0,0.0,0.0,60.0
2023-05-27,492,2724,531,567,43.99,47.17,6.0,0.0,0,Spring,0.0,80.0,0.0,20.0
2023-05-28,587,2378,146,585,45.25,48.13,5.0,0.0,0,Spring,60.0,40.0,0.0,0.0
2023-05-29,500,1937,499,663,52.18,50.64,4.0,0.0,0,Spring,40.0,0.0,0.0,60.0
2023-05-30,403,1927,0,414,44.22,45.23,3.0,0.0,0,Spring,40.0,20.0,0.0,40.0
2023-05-31,382,1524,221,467,45.19,43.49,6.0,0.0,0,Spring,20.0,60.0,0.0,20.0
2023-06-01,518,1625,933,632,48.54,45.96,4.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-02,605,1362,1419,728,54.12,54.36,2.0,0.0,0,Summer,0.0,40.0,0.0,60.0
2023-06-03,343,876,165,567,42.56,47.0,8.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-04,653,1708,743,668,40.05,37.39,22.0,100.0,0,Summer,0.0,40.0,0.0,60.0
2023-06-05,614,2271,936,841,53.96,56.6,4.0,0.0,0,Summer,60.0,20.0,0.0,20.0
2023-06-06,609,1856,198,590,48.77,46.7,3.0,0.0,0,Summer,20.0,40.0,0.0,40.0
2023-06-07,885,2303,1269,964,49.83,47.52,20.0,100.0,0,Summer,40.0,20.0,0.0,40.0
2023-06-08,602,2156,174,740,52.56,50.32,8.0,0.0,0,Summer,60.0,20.0,0.0,20.0
2023-06-09,615,1970,228,676,53.56,55.36,2.0,0.0,0,Summer,20.0,20.0,0.0,60.0
2023-06-10,531,2150,0,592,52.43,52.05,2.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-11,655,1847,1353,773,53.16,57.84,6.0,0.0,0,Summer,40.0,0.0,0.0,60.0
2023-06-12,580,1358,624,635,50.33,54.58,6.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2023-06-13,564,1169,799,932,46.72,47.83,17.0,100.0,0,Summer,40.0,20.0,0.0,40.0
2023-06-14,572,1753,415,598,47.52,51.21,6.0,0.0,0,Summer,0.0,40.0,0.0,60.0
2023-06-15,727,1943,1731,969,51.21,59.08,16.0,100.0,0,Summer,80.0,0.0,0.0,20.0
2023-06-16,498,2138,281,571,47.41,50.65,5.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2023-06-17,708,1964,1190,854,51.38,52.84,16.0,100.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-18,493,2465,262,781,39.34,43.4,19.0,100.0,0,Summer,40.0,60.0,0.0,0.0
2023-06-19,570,2515,474,613,47.07,50.72,2.0,0.0,0,Summer,20.0,0.0,0.0,80.0
2023-06-20,585,3314,0,778,54.95,54.03,4.0,0.0,0,Summer,20.0,0.0,0.0,80.0
2023-06-21,525,3024,480,672,51.71,50.93,4.0,0.0,0,Summer,40.0,60.0,0.0,0.0
2023-06-22,746,2499,622,837,50.92,52.04,16.0,100.0,0,Summer,60.0,0.0,0.0,40.0
2023-06-23,590,1931,156,772,52.27,53.05,5.0,0.0,0,Summer,40.0,60.0,0.0,0.0
2023-06-24,655,2421,686,740,48.93,51.57,13.0,100.0,0,Summer,40.0,60.0,0.0,0.0
2023-06-25,601,1905,196,706,51.16,51.46,4.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-26,750,1500,1465,814,43.77,48.43,19.0,100.0,0,Summer,0.0,60.0,0.0,40.0
2023-06-27,553,1536,0,616,48.31,52.33,3.0,0.0,0,Summer,20.0,40.0,0.0,40.0
2023-06-28,764,1277,1959,954,50.57,53.91,17.0,100.0,0,Summer,20.0,40.0,0.0,40.0
2023-06-29,738,1645,1315,766,49.9,54.74,4.0,0.0,0,Summer,20.0,0.0,0.0,80.0
2023-06-30,500,1364,148,570,45.9,51.16,4.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-01,633,2462,155,694,50.0,52.36,6.0,0.0,0,Summer,20.0,80.0,0.0,0.0
2023-07-02,556,3151,592,546,47.45,50.56,4.0,0.0,0,Summer,40.0,0.0,0.0,60.0
2023-07-03,485,2595,284,560,46.07,48.35,9.0,0.0,0,Summer,20.0,0.0,0.0,80.0
2023-07-04,420,2197,260,524,47.71,45.43,5.0,0.0,0,Summer,100.0,0.0,0.0,0.0
2023-07-05,599,2638,158,615,48.67,51.84,5.0,0.0,0,Summer,80.0,20.0,0.0,0.0
2023-07-06,885,2385,1381,1092,55.5,59.69,11.0,100.0,0,Summer,0.0,100.0,0.0,0.0
2023-07-07,501,1756,0,589,45.07,51.09,6.0,0.0,0,Summer,60.0,40.0,0.0,0.0
2023-07-08,702,1637,1370,959,47.93,48.68,20.0,100.0,0,Summer,20.0,0.0,0.0,80.0
2023-07-09,523,1867,173,598,46.18,49.58,8.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2023-07-10,587,1517,698,782,45.08,45.04,18.0,100.0,0,Summer,60.0,20.0,0.0,20.0
2023-07-11,666,2272,366,702,50.65,55.09,2.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-12,494,1776,461,608,48.7,54.32,4.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2023-07-13,615,2015,290,622,49.5,48.81,3.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2023-07-14,806,1538,1997,935,47.09,48.82,18.0,100.0,0,Summer,60.0,40.0,0.0,0.0
2023-07-15,408,1577,145,548,43.8,46.41,8.0,0.0,0,Summer,0.0,80.0,0.0,20.0
2023-07-16,900,1169,2247,1200,56.39,51.33,21.0,100.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-17,618,2331,194,701,50.74,50.12,4.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2023-07-18,519,2175,113,572,49.65,52.04,4.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-19,602,3596,186,705,48.04,46.59,4.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-20,665,3180,252,698,47.63,43.91,18.0,100.0,0,Summer,20.0,80.0,0.0,0.0
2023-07-21,505,2515,0,577,49.75,48.63,5.0,0.0,0,Summer,0.0,60.0,0.0,40.0
2023-07-22,534,2262,176,667,50.98,50.2,1.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2023-07-23,788,1904,1739,827,46.14,43.87,19.0,100.0,0,Summer,60.0,20.0,0.0,20.0
2023-07-24,481,1286,145,631,49.03,52.47,4.0,0.0,0,Summer,0.0,80.0,0.0,20.0
2023-07-25,527,1183,775,645,43.25,49.46,19.0,100.0,0,Summer,0.0,60.0,0.0,40.0
2023-07-26,853,1992,880,996,51.02,58.61,19.0,100.0,0,Summer,60.0,0.0,0.0,40.0
2023-07-27,766,1592,1126,987,52.33,49.23,17.0,100.0,0,Summer,80.0,20.0,0.0,0.0
2023-07-28,572,1537,530,683,50.02,55.47,6.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2023-07-29,486,1865,150,609,47.35,46.76,4.0,0.0,0,Summer,60.0,20.0,0.0,20.0
2023-07-30,593,2246,120,601,48.24,47.9,4.0,0.0,0,Summer,20.0,20.0,0.0,60.0
2023-07-31,767,2303,1679,725,49.95,51.33,6.0,0.0,0,Summer,0.0,80.0,0.0,20.0
2023-08-01,593,1661,288,651,46.43,45.94,9.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2023-08-02,577,1335,513,569,43.02,46.24,8.0,0.0,0,Summer,80.0,0.0,0.0,20.0
2023-08-03,939,2459,1155,923,53.48,50.37,14.0,100.0,0,Summer,20.0,60.0,0.0,20.0
2023-08-04,609,1751,155,591,45.75,43.94,7.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2023-08-05,615,1993,343,621,51.01,54.44,1.0,0.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-06,719,1993,815,740,47.79,51.88,16.0,100.0,0,Summer,80.0,20.0,0.0,0.0
2023-08-07,484,1426,108,580,48.63,50.9,3.0,0.0,0,Summer,80.0,0.0,0.0,20.0
2023-08-08,894,1635,1608,961,52.32,52.43,13.0,100.0,0,Summer,80.0,0.0,0.0,20.0
2023-08-09,617,1348,326,727,44.89,44.75,20.0,100.0,0,Summer,40.0,20.0,0.0,40.0
2023-08-10,423,851,951,712,46.65,50.19,15.0,100.0,0,Summer,60.0,0.0,0.0,40.0
2023-08-11,612,2056,340,742,53.82,51.15,6.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2023-08-12,454,1560,123,497,42.2,42.7,4.0,0.0,0,Summer,0.0,60.0,0.0,40.0
2023-08-13,511,2404,433,537,46.57,51.98,6.0,0.0,0,Summer,20.0,40.0,0.0,40.0
2023-08-14,517,1893,710,545,43.77,46.06,7.0,0.0,0,Summer,0.0,60.0,0.0,40.0
2023-08-15,695,1471,1786,941,49.18,47.9,17.0,100.0,0,Summer,0.0,0.0,0.0,100.0
2023-08-16,423,1433,181,685,50.16,46.0,7.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2023-08-17,917,2047,794,939,51.45,49.6,13.0,100.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-18,479,2451,89,579,47.14,51.43,4.0,0.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-19,835,2251,1391,1059,50.36,51.84,18.0,100.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-20,944,2231,1495,1041,54.44,57.55,19.0,100.0,0,Summer,60.0,40.0,0.0,0.0
2023-08-21,638,1786,180,751,53.66,55.03,2.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2023-08-22,598,2611,190,743,52.7,55.21,2.0,0.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-23,871,3096,624,931,48.68,54.51,19.0,100.0,0,Summer,20.0,60.0,0.0,20.0
2023-08-24,796,2506,617,765,53.57,51.43,6.0,0.0,0,Summer,80.0,0.0,0.0,20.0
2023-08-25,549,1710,221,693,48.68,49.54,5.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-08-26,546,1725,1076,724,54.87,51.93,4.0,0.0,0,Summer,20.0,40.0,0.0,40.0
2023-08-27,758,1796,68,794,55.54,58.71,7.0,0.0,0,Summer,20.0,20.0,0.0,60.0
2023-08-28,728,1427,521,723,50.82,54.94,7.0,0.0,0,Summer,40.0,60.0,0.0,0.0
2023-08-29,544,1594,693,567,46.36,50.1,5.0,0.0,0,Summer,40.0,60.0,0.0,0.0
2023-08-30,605,1179,376,683,47.05,49.89,4.0,0.0,0,Summer,40.0,0.0,0.0,60.0
2023-08-31,426,1131,493,635,47.78,47.93,4.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2023-09-01,505,1640,693,538,46.85,49.58,5.0,0.0,0,Autumn,60.0,0.0,0.0,40.0
2023-09-02,431,1135,664,546,44.91,44.84,6.0,0.0,0,Autumn,0.0,60.0,20.0,20.0
2023-09-03,393,1351,0,464,43.92,45.4,7.0,0.0,0,Autumn,40.0,20.0,40.0,0.0
2023-09-04,515,1496,1553,682,47.08,53.26,15.0,100.0,0,Autumn,40.0,40.0,0.0,20.0
2023-09-05,500,1576,494,654,50.18,55.14,7.0,0.0,0,Autumn,20.0,0.0,0.0,80.0
2023-09-06,416,1422,154,569,45.13,48.83,4.0,0.0,0,Autumn,20.0,0.0,40.0,40.0
2023-09-07,480,2760,0,585,40.94,46.14,19.0,100.0,0,Autumn,20.0,80.0,0.0,0.0
2023-09-08,395,2280,141,446,45.39,46.69,5.0,0.0,0,Autumn,0.0,60.0,20.0,20.0
2023-09-09,446,2026,121,523,46.71,52.06,1.0,0.0,0,Autumn,20.0,60.0,0.0,20.0
2023-09-10,432,1701,324,474,45.66,48.45,5.0,0.0,0,Autumn,40.0,40.0,20.0,0.0
2023-09-11,527,1345,1174,609,45.89,46.76,7.0,0.0,0,Autumn,20.0,20.0,0.0,60.0
2023-09-12,500,961,128,464,44.97,44.36,8.0,0.0,0,Autumn,60.0,40.0,0.0,0.0
2023-09-13,658,1033,1360,784,43.78,46.58,20.0,100.0,0,Autumn,0.0,40.0,40.0,20.0
2023-09-14,424,1412,0,410,43.86,47.74,4.0,0.0,0,Autumn,20.0,20.0,0.0,60.0
2023-09-15,545,1215,1095,706,45.45,43.44,17.0,100.0,0,Autumn,80.0,20.0,0.0,0.0
2023-09-16,719,1759,830,795,43.53,47.16,20.0,100.0,0,Autumn,0.0,60.0,20.0,20.0
2023-09-17,470,1403,320,547,48.34,53.77,4.0,0.0,0,Autumn,100.0,0.0,0.0,0.0
2023-09-18,545,1749,582,672,40.81,38.07,22.0,100.0,0,Autumn,20.0,80.0,0.0,0.0
2023-09-19,709,2291,298,716,47.52,51.4,17.0,100.0,0,Autumn,40.0,20.0,20.0,20.0
2023-09-20,452,1582,562,581,45.4,49.66,6.0,0.0,0,Autumn,0.0,40.0,20.0,40.0
2023-09-21,456,1960,1089,653,45.23,50.55,8.0,0.0,0,Autumn,20.0,40.0,0.0,40.0
2023-09-22,471,1616,383,592,42.92,41.68,15.0,100.0,0,Autumn,20.0,20.0,40.0,20.0
2023-09-23,882,1704,121,864,48.94,53.79,20.0,100.0,0,Autumn,40.0,0.0,0.0,60.0
2023-09-24,444,2177,515,529,45.57,46.9,3.0,0.0,0,Autumn,0.0,40.0,40.0,20.0
2023-09-25,542,1844,111,613,48.1,44.07,9.0,0.0,0,Autumn,20.0,0.0,40.0,40.0
2023-09-26,366,1413,261,431,41.41,43.92,5.0,0.0,0,Autumn,60.0,20.0,20.0,0.0
2023-09-27,526,1595,880,527,47.74,51.63,3.0,0.0,0,Autumn,40.0,20.0,40.0,0.0
2023-09-28,672,1186,1043,700,47.56,49.9,15.0,100.0,0,Autumn,40.0,20.0,20.0,20.0
2023-09-29,560,898,402,685,50.14,51.46,5.0,0.0,0,Autumn,40.0,20.0,0.0,40.0
2023-09-30,394,1182,433,502,46.44,49.68,3.0,0.0,0,Autumn,0.0,20.0,60.0,20.0
2023-10-01,365,1885,132,435,42.45,46.67,6.0,0.0,0,Autumn,0.0,60.0,0.0,40.0
2023-10-02,633,1652,775,617,41.28,45.47,17.0,100.0,0,Autumn,20.0,20.0,0.0,60.0
2023-10-03,367,1646,0,463,45.0,44.21,4.0,0.0,0,Autumn,40.0,40.0,20.0,0.0
2023-10-04,646,1494,1360,748,45.18,44.72,19.0,100.0,0,Autumn,60.0,40.0,0.0,0.0
2023-10-05,450,1360,131,444,43.76,46.44,5.0,0.0,0,Autumn,0.0,0.0,60.0,40.0
2023-10-06,489,1202,632,514,45.69,48.56,7.0,0.0,0,Autumn,60.0,20.0,0.0,20.0
2023-10-07,359,1882,166,399,38.4,38.0,17.0,100.0,1,Autumn,0.0,80.0,20.0,0.0
2023-10-08,323,1933,0,405,43.48,43.63,6.0,0.0,1,Autumn,40.0,40.0,0.0,20.0
2023-10-09,267,1882,50,297,38.19,43.48,7.0,0.0,1,Autumn,60.0,20.0,0.0,20.0
2023-10-10,319,1665,260,321,40.95,44.04,1.0,0.0,1,Autumn,40.0,40.0,20.0,0.0
2023-10-11,364,1412,716,459,36.95,38.48,16.0,100.0,1,Autumn,0.0,40.0,20.0,40.0
2023-10-12,246,1218,0,298,38.28,39.48,7.0,0.0,1,Autumn,20.0,60.0,0.0,20.0
2023-10-13,320,1327,411,397,36.9,40.29,15.0,100.0,1,Autumn,20.0,20.0,40.0,20.0
2023-10-14,243,1454,50,263,40.06,37.69,4.0,0.0,1,Autumn,0.0,80.0,0.0,20.0
2023-10-15,295,1261,155,371,40.05,45.0,6.0,0.0,1,Autumn,40.0,40.0,0.0,20.0
2023-10-16,292,1379,197,320,41.77,44.02,3.0,0.0,1,Autumn,40.0,40.0,20.0,0.0
2023-10-17,421,1178,547,414,37.1,36.53,18.0,100.0,1,Autumn,40.0,0.0,20.0,40.0
2023-10-18,410,824,593,457,36.69,35.11,21.0,100.0,1,Autumn,40.0,40.0,20.0,0.0
2023-10-19,396,852,737,513,40.02,42.42,18.0,100.0,1,Autumn,0.0,20.0,40.0,40.0
2023-10-20,495,1087,611,523,42.7,43.73,16.0,100.0,1,Autumn,0.0,0.0,60.0,40.0
2023-10-21,339,1325,112,366,42.48,41.67,5.0,0.0,1,Autumn,40.0,0.0,20.0,40.0
2023-10-22,408,1417,597,396,40.8,47.2,5.0,0.0,1,Autumn,40.0,0.0,40.0,20.0
2023-10-23,253,1506,53,297,39.58,42.99,3.0,0.0,1,Autumn,40.0,0.0,40.0,20.0
2023-10-24,294,1306,58,356,39.19,42.09,6.0,0.0,1,Autumn,0.0,0.0,80.0,20.0
2023-10-25,392,1667,524,467,45.64,48.98,3.0,0.0,0,Autumn,60.0,0.0,20.0,20.0
2023-10-26,613,1352,1310,695,45.52,44.76,9.0,0.0,0,Autumn,60.0,0.0,0.0,40.0
2023-10-27,557,1084,786,665,52.07,55.06,4.0,0.0,0,Autumn,20.0,0.0,0.0,80.0
2023-10-28,539,916,607,763,45.06,41.35,20.0,100.0,0,Autumn,0.0,0.0,40.0,60.0
2023-10-29,493,1911,0,540,46.77,43.76,8.0,0.0,0,Autumn,40.0,0.0,20.0,40.0
2023-10-30,374,1838,107,456,44.45,46.84,2.0,0.0,0,Autumn,40.0,40.0,20.0,0.0
2023-10-31,369,2033,622,473,44.8,45.54,4.0,0.0,0,Autumn,0.0,60.0,0.0,40.0
2023-11-01,479,1808,317,529,38.7,37.94,21.0,100.0,0,Autumn,20.0,80.0,0.0,0.0
2023-11-02,445,1627,494,512,45.09,44.64,5.0,0.0,0,Autumn,20.0,0.0,0.0,80.0
2023-11-03,488,1758,100,522,45.16,47.44,7.0,0.0,0,Autumn,40.0,60.0,0.0,0.0
2023-11-04,647,1370,1524,745,44.94,44.56,20.0,100.0,0,Autumn,20.0,0.0,60.0,20.0
2023-11-05,401,1234,142,487,41.13,38.08,15.0,100.0,0,Autumn,40.0,0.0,60.0,0.0
2023-11-06,369,1222,0,534,47.15,45.25,5.0,0.0,0,Autumn,0.0,20.0,80.0,0.0
2023-11-07,479,2034,696,562,46.11,46.11,7.0,0.0,0,Autumn,20.0,0.0,40.0,40.0
2023-11-08,568,1688,131,657,43.77,43.67,17.0,100.0,0,Autumn,20.0,0.0,40.0,40.0
2023-11-09,461,1449,259,449,45.17,48.57,8.0,0.0,0,Autumn,20.0,60.0,20.0,0.0
2023-11-10,447,1353,513,548,46.4,46.54,2.0,0.0,0,Autumn,20.0,60.0,0.0,20.0
2023-11-11,721,1303,1796,778,47.52,51.8,16.0,100.0,0,Autumn,0.0,40.0,20.0,40.0
2023-11-12,378,712,0,514,45.62,47.47,7.0,0.0,0,Autumn,20.0,40.0,0.0,40.0
2023-11-13,502,945,129,565,49.84,48.6,4.0,0.0,0,Autumn,40.0,0.0,40.0,20.0
2023-11-14,551,2002,1166,562,49.13,49.89,2.0,0.0,0,Autumn,20.0,40.0,40.0,0.0
2023-11-15,489,1544,320,545,49.22,51.23,4.0,0.0,0,Autumn,0.0,20.0,40.0,40.0
2023-11-16,453,1308,156,553,43.14,48.31,5.0,0.0,0,Autumn,80.0,0.0,20.0,0.0
2023-11-17,515,2151,555,550,45.04,48.71,3.0,0.0,0,Autumn,20.0,0.0,60.0,20.0
2023-11-18,696,1729,472,727,42.87,46.65,20.0,100.0,0,Autumn,0.0,0.0,40.0,60.0
2023-11-19,674,1202,727,808,46.39,44.33,23.0,100.0,0,Autumn,40.0,0.0,0.0,60.0
2023-11-20,417,1220,233,439,43.8,45.04,5.0,0.0,0,Autumn,20.0,80.0,0.0,0.0
2023-11-21,523,1603,890,634,45.09,49.95,5.0,0.0,0,Autumn,20.0,20.0,20.0,40.0
2023-11-22,562,1236,510,625,51.75,52.37,5.0,0.0,0,Autumn,40.0,0.0,20.0,40.0
2023-11-23,508,907,723,654,42.59,41.05,17.0,100.0,0,Autumn,40.0,60.0,0.0,0.0
2023-11-24,555,1247,1413,768,42.19,44.17,19.0,100.0,0,Autumn,80.0,0.0,20.0,0.0
2023-11-25,444,1376,279,546,45.96,48.1,6.0,0.0,0,Autumn,0.0,40.0,60.0,0.0
2023-11-26,440,1628,148,604,47.18,49.62,5.0,0.0,0,Autumn,0.0,20.0,40.0,40.0
2023-11-27,461,2767,368,567,45.96,44.4,10.0,0.0,0,Autumn,20.0,20.0,0.0,60.0
2023-11-28,721,2434,178,725,43.69,48.26,21.0,100.0,0,Autumn,20.0,60.0,20.0,0.0
2023-11-29,525,2131,282,578,47.68,48.43,8.0,0.0,0,Autumn,0.0,20.0,0.0,80.0
2023-11-30,418,1606,536,433,46.9,46.7,2.0,0.0,0,Autumn,60.0,40.0,0.0,0.0
2023-12-01,632,1572,1283,697,41.76,40.58,22.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-02,466,1050,302,530,46.38,50.07,6.0,0.0,0,Winter,80.0,0.0,20.0,0.0
2023-12-03,475,1127,0,558,42.72,43.03,6.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2023-12-04,388,2018,538,475,43.41,47.32,7.0,0.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-05,508,1740,1030,621,46.16,44.56,14.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-06,798,1346,1121,924,46.85,50.28,19.0,100.0,0,Winter,0.0,0.0,0.0,100.0
2023-12-07,661,1425,641,634,50.41,55.07,5.0,0.0,0,Winter,60.0,0.0,0.0,40.0
2023-12-08,461,1788,127,502,45.86,47.35,7.0,0.0,0,Winter,60.0,0.0,40.0,0.0
2023-12-09,653,2018,0,607,50.89,51.18,1.0,0.0,0,Winter,0.0,0.0,60.0,40.0
2023-12-10,437,2006,555,511,49.73,48.87,2.0,0.0,0,Winter,20.0,0.0,80.0,0.0
2023-12-11,545,1630,905,603,39.53,44.26,18.0,100.0,0,Winter,0.0,0.0,100.0,0.0
2023-12-12,446,1253,341,578,48.36,45.71,14.0,100.0,0,Winter,0.0,0.0,60.0,40.0
2023-12-13,495,1515,125,587,45.94,50.33,5.0,0.0,0,Winter,20.0,0.0,0.0,80.0
2023-12-14,501,2009,581,636,48.76,53.41,0.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2023-12-15,571,1686,851,556,46.05,50.22,7.0,0.0,0,Winter,0.0,0.0,80.0,20.0
2023-12-16,589,1215,783,654,41.54,44.74,20.0,100.0,0,Winter,40.0,0.0,40.0,20.0
2023-12-17,401,1155,363,520,46.74,53.75,5.0,0.0,0,Winter,80.0,0.0,20.0,0.0
2023-12-18,545,1720,435,600,53.2,47.95,4.0,0.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-19,523,1707,652,548,47.48,53.03,2.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2023-12-20,385,2036,152,499,43.3,42.54,6.0,0.0,0,Winter,0.0,0.0,80.0,20.0
2023-12-21,585,1803,159,692,50.58,57.38,5.0,0.0,0,Winter,20.0,0.0,0.0,80.0
2023-12-22,807,1885,2029,882,43.11,46.52,20.0,100.0,0,Winter,20.0,0.0,40.0,40.0
2023-12-23,441,1376,0,499,43.55,45.66,3.0,0.0,0,Winter,20.0,0.0,80.0,0.0
2023-12-24,641,935,1381,936,48.36,53.05,20.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-25,523,2301,582,687,45.35,48.81,18.0,100.0,0,Winter,20.0,0.0,80.0,0.0
2023-12-26,420,2250,0,593,47.62,51.59,5.0,0.0,0,Winter,20.0,0.0,40.0,40.0
2023-12-27,280,2463,65,301,41.45,38.09,4.0,0.0,1,Winter,20.0,0.0,60.0,20.0
2023-12-28,397,2830,137,429,36.01,38.97,18.0,100.0,1,Winter,20.0,0.0,40.0,40.0
2023-12-29,250,2570,0,262,39.25,38.66,5.0,0.0,1,Winter,0.0,0.0,40.0,60.0
2023-12-30,312,2320,60,371,41.12,43.7,5.0,0.0,1,Winter,40.0,0.0,40.0,20.0
2023-12-31,285,2068,81,344,40.65,41.23,2.0,0.0,1,Winter,40.0,0.0,20.0,40.0
2024-01-01,304,1864,57,321,38.43,40.05,5.0,0.0,1,Winter,80.0,0.0,0.0,20.0
2024-01-02,321,1617,471,366,39.31,41.78,4.0,0.0,1,Winter,40.0,0.0,20.0,40.0
2024-01-03,314,1385,115,378,41.42,42.74,3.0,0.0,1,Winter,60.0,0.0,40.0,0.0
2024-01-04,143,1186,0,202,37.72,38.93,1.0,0.0,1,Winter,20.0,0.0,60.0,20.0
2024-01-05,379,1425,222,413,41.55,38.73,5.0,0.0,1,Winter,20.0,0.0,0.0,80.0
2024-01-06,312,1141,682,324,37.65,35.7,5.0,0.0,1,Winter,80.0,0.0,0.0,20.0
2024-01-07,415,956,441,431,43.5,42.56,2.0,0.0,1,Winter,20.0,0.0,60.0,20.0
2024-01-08,306,606,621,447,37.7,38.03,17.0,100.0,1,Winter,40.0,0.0,20.0,40.0
2024-01-09,396,1132,188,442,45.97,48.0,3.0,0.0,0,Winter,20.0,0.0,80.0,0.0
2024-01-10,473,1257,1073,550,50.17,45.63,7.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2024-01-11,668,1357,1184,824,46.52,52.53,19.0,100.0,0,Winter,0.0,0.0,60.0,40.0
2024-01-12,564,825,233,762,48.7,48.07,15.0,100.0,0,Winter,60.0,0.0,20.0,20.0
2024-01-13,479,1764,330,725,52.73,58.57,6.0,0.0,0,Winter,60.0,0.0,0.0,40.0
2024-01-14,660,2077,529,691,45.7,43.95,20.0,100.0,0,Winter,60.0,0.0,40.0,0.0
2024-01-15,587,1887,595,720,51.13,49.77,4.0,0.0,0,Winter,80.0,0.0,0.0,20.0
2024-01-16,531,1438,145,665,42.35,41.93,15.0,100.0,0,Winter,20.0,0.0,80.0,0.0
2024-01-17,493,1441,699,517,49.01,44.46,1.0,0.0,0,Winter,60.0,0.0,40.0,0.0
2024-01-18,676,1526,1612,816,47.29,52.83,19.0,100.0,0,Winter,20.0,0.0,20.0,60.0
2024-01-19,519,1148,89,525,47.83,49.15,4.0,0.0,0,Winter,0.0,0.0,80.0,20.0
2024-01-20,706,1447,845,903,51.31,49.49,17.0,100.0,0,Winter,0.0,0.0,0.0,100.0
2024-01-21,628,2082,428,692,47.86,47.23,14.0,100.0,0,Winter,40.0,0.0,60.0,0.0
2024-01-22,682,1614,477,625,45.12,48.87,9.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2024-01-23,433,1867,496,559,45.38,45.08,7.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2024-01-24,526,1561,386,631,51.7,53.77,3.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2024-01-25,526,1664,135,598,48.45,48.18,4.0,0.0,0,Winter,20.0,0.0,0.0,80.0
2024-01-26,561,1876,1216,761,40.0,46.41,20.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2024-01-27,544,1486,0,586,51.22,53.16,4.0,0.0,0,Winter,20.0,0.0,60.0,20.0
2024-01-28,439,942,627,690,43.97,49.12,16.0,100.0,0,Winter,80.0,0.0,0.0,20.0
2024-01-29,443,1684,73,534,44.64,47.94,8.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2024-01-30,502,1502,577,488,44.39,46.13,6.0,0.0,0,Winter,0.0,0.0,80.0,20.0
