Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2023-04-30,5446,22235,5004,6510,62.15,63.72,4.85,0.0,1,Spring,40.0,20.0,0.0,40.0
2023-05-01,5932,22972,7632,6897,60.6,62.2,8.05,20.0,1,Spring,0.0,40.0,0.0,60.0
2023-05-02,6703,21708,8479,7779,60.43,62.76,10.85,45.0,1,Spring,20.0,0.0,0.0,80.0
2023-05-03,5336,19297,5772,6196,58.76,60.25,8.7,35.0,1,Spring,0.0,80.0,0.0,20.0
2023-05-04,6385,21115,5219,7448,60.83,62.52,10.65,45.0,1,Spring,40.0,20.0,0.0,40.0
2023-05-05,5859,23614,6237,6834,59.96,61.16,8.8,30.0,1,Spring,80.0,20.0,0.0,0.0
2023-05-06,6329,25216,5649,7347,62.1,64.07,8.05,30.0,1,Spring,60.0,0.0,0.0,40.0
2023-05-07,6416,23700,6317,7352,59.36,60.19,11.6,55.0,1,Spring,0.0,60.0,0.0,40.0
2023-05-08,6477,22585,7462,7460,60.52,62.11,9.85,45.0,1,Spring,60.0,0.0,0.0,40.0
2023-05-09,5585,21720,5812,6547,60.2,62.3,7.9,25.0,1,Spring,40.0,40.0,0.0,20.0
2023-05-10,5965,23196,5358,6992,60.38,61.56,9.5,35.0,1,Spring,40.0,20.0,0.0,40.0
2023-05-11,6256,23776,7186,7328,59.54,60.48,12.25,60.0,1,Spring,20.0,60.0,0.0,20.0
2023-05-12,6055,23376,6359,6926,60.21,61.42,9.0,35.0,1,Spring,40.0,40.0,0.0,20.0
2023-05-13,8890,22446,15035,10898,68.27,70.92,8.85,30.0,0,Spring,60.0,20.0,0.0,20.0
2023-05-14,8947,22144,11329,11043,68.27,71.18,9.6,40.0,0,Spring,40.0,40.0,0.0,20.0
2023-05-15,9205,22182,10786,11234,70.69,72.05,7.55,10.0,0,Spring,20.0,0.0,0.0,80.0
2023-05-16,9957,27027,14626,12759,72.86,74.87,8.6,30.0,0,Spring,20.0,20.0,0.0,60.0
2023-05-17,10185,28507,11767,11778,68.95,72.03,10.95,45.0,0,Spring,40.0,0.0,0.0,60.0
2023-05-18,10170,28988,9540,12062,70.06,70.47,10.5,45.0,0,Spring,40.0,20.0,0.0,40.0
2023-05-19,10065,30109,7478,11434,66.01,68.87,13.05,55.0,0,Spring,40.0,60.0,0.0,0.0
2023-05-20,8643,31537,6591,10410,68.47,70.54,7.65,30.0,0,Spring,80.0,20.0,0.0,0.0
2023-05-21,10317,34909,9851,11872,68.94,71.21,11.15,50.0,0,Spring,60.0,0.0,0.0,40.0
2023-05-22,9431,33455,8932,11291,69.68,70.71,8.8,25.0,0,Spring,40.0,40.0,0.0,20.0
2023-05-23,9014,32846,8211,10293,68.62,71.27,6.75,15.0,0,Spring,0.0,60.0,0.0,40.0
2023-05-24,9599,30702,12561,11554,71.82,74.97,6.35,15.0,0,Spring,40.0,20.0,0.0,40.0
2023-05-25,9537,30415,11088,10898,69.71,71.27,8.7,35.0,0,Spring,0.0,60.0,0.0,40.0
2023-05-26,10167,29157,12217,12405,70.34,72.39,9.5,35.0,0,Spring,40.0,0.0,0.0,60.0
2023-05-27,9190,29839,6562,10634,68.03,69.71,9.6,35.0,0,Spring,0.0,80.0,0.0,20.0
2023-05-28,9434,32166,7547,11269,66.94,68.53,10.4,45.0,0,Spring,60.0,40.0,0.0,0.0
2023-05-29,9153,32375,8341,10782,72.53,75.36,4.4,0.0,0,Spring,40.0,0.0,0.0,60.0
2023-05-30,8615,34189,6911,9633,68.73,70.82,4.8,0.0,0,Spring,40.0,20.0,0.0,40.0
2023-05-31,8743,32365,7673,9964,68.46,71.22,5.45,0.0,0,Spring,20.0,60.0,0.0,20.0
2023-06-01,8885,30361,10932,11157,68.5,70.51,8.15,30.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-02,9332,29696,11342,11231,70.69,72.56,7.5,20.0,0,Summer,0.0,40.0,0.0,60.0
2023-06-03,9946,28721,12330,11726,69.42,70.27,9.25,35.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-04,10486,30348,12866,12271,71.08,73.01,9.7,35.0,0,Summer,0.0,40.0,0.0,60.0
2023-06-05,10307,30005,9772,12687,72.32,73.69,8.7,35.0,0,Summer,60.0,20.0,0.0,20.0
2023-06-06,10374,30639,8725,12371,69.08,70.62,11.7,50.0,0,Summer,20.0,40.0,0.0,40.0
2023-06-07,11159,32221,14020,13203,72.04,73.8,10.6,45.0,0,Summer,40.0,20.0,0.0,40.0
2023-06-08,9359,34394,7466,11171,69.82,70.81,8.35,25.0,0,Summer,60.0,20.0,0.0,20.0
2023-06-09,9995,34168,9892,12093,71.28,72.56,9.3,35.0,0,Summer,20.0,20.0,0.0,60.0
2023-06-10,9650,34066,9290,11609,69.33,73.96,8.9,35.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-11,11679,35096,15774,13773,71.47,73.29,13.2,65.0,0,Summer,40.0,0.0,0.0,60.0
2023-06-12,9836,31807,7840,11224,70.59,71.38,6.65,25.0,0,Summer,40.0,40.0,0.0,20.0
2023-06-13,9958,33450,8235,11918,71.39,73.04,7.35,20.0,0,Summer,40.0,20.0,0.0,40.0
2023-06-14,10086,33397,8660,11247,70.49,72.24,7.4,25.0,0,Summer,0.0,40.0,0.0,60.0
2023-06-15,9747,36550,8509,11784,70.89,72.12,7.3,20.0,0,Summer,80.0,0.0,0.0,20.0
2023-06-16,11032,36170,14976,12769,70.79,72.95,10.6,40.0,0,Summer,40.0,20.0,0.0,40.0
2023-06-17,9533,31871,7238,11061,69.95,72.53,7.6,25.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-18,9528,31388,9797,11366,68.74,71.5,9.05,30.0,0,Summer,40.0,60.0,0.0,0.0
2023-06-19,10897,30638,12797,12444,70.12,73.48,9.95,35.0,0,Summer,20.0,0.0,0.0,80.0
2023-06-20,11468,34955,13476,13684,73.2,72.92,10.45,45.0,0,Summer,20.0,0.0,0.0,80.0
2023-06-21,9767,31622,7118,11510,70.11,71.86,9.45,35.0,0,Summer,40.0,60.0,0.0,0.0
2023-06-22,9905,34820,9224,11918,70.15,73.1,10.1,40.0,0,Summer,60.0,0.0,0.0,40.0
2023-06-23,10480,33744,10611,12324,70.46,72.88,10.05,45.0,0,Summer,40.0,60.0,0.0,0.0
2023-06-24,9435,36620,6786,10663,67.02,69.4,9.8,30.0,0,Summer,40.0,60.0,0.0,0.0
2023-06-25,10434,34173,14262,12401,69.01,70.26,11.4,50.0,0,Summer,20.0,60.0,0.0,20.0
2023-06-26,10336,32800,9346,12238,70.27,71.19,9.7,40.0,0,Summer,0.0,60.0,0.0,40.0
2023-06-27,9743,32802,7196,11298,69.48,71.28,9.55,40.0,0,Summer,20.0,40.0,0.0,40.0
2023-06-28,10241,32126,8941,12495,70.6,71.28,10.65,45.0,0,Summer,20.0,40.0,0.0,40.0
2023-06-29,10422,35252,10337,11717,73.48,75.36,4.75,0.0,0,Summer,20.0,0.0,0.0,80.0
2023-06-30,8990,31861,7927,10998,72.62,74.79,4.7,0.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-01,8967,32836,6087,10172,67.28,71.33,7.85,20.0,0,Summer,20.0,80.0,0.0,0.0
2023-07-02,10956,31831,18891,13127,72.15,75.03,9.45,30.0,0,Summer,40.0,0.0,0.0,60.0
2023-07-03,11012,29347,14560,13452,73.41,75.92,9.9,40.0,0,Summer,20.0,0.0,0.0,80.0
2023-07-04,10892,28555,11053,12867,70.74,73.26,11.05,50.0,0,Summer,100.0,0.0,0.0,0.0
2023-07-05,9830,29540,6226,11835,72.68,73.51,8.15,35.0,0,Summer,80.0,20.0,0.0,0.0
2023-07-06,9522,36213,8263,11551,66.77,68.82,11.85,55.0,0,Summer,0.0,100.0,0.0,0.0
2023-07-07,9705,37260,6955,11190,69.64,70.51,7.9,25.0,0,Summer,60.0,40.0,0.0,0.0
2023-07-08,11858,35557,19604,14093,72.39,75.72,11.95,55.0,0,Summer,20.0,0.0,0.0,80.0
2023-07-09,10117,32413,10087,11975,71.15,71.9,8.6,30.0,0,Summer,40.0,20.0,0.0,40.0
2023-07-10,9972,29811,8798,12040,70.97,73.6,9.65,35.0,0,Summer,60.0,20.0,0.0,20.0
2023-07-11,9682,33142,7702,11555,70.57,72.7,8.4,35.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-12,10385,37606,7233,11699,70.71,72.97,7.4,20.0,0,Summer,40.0,20.0,0.0,40.0
2023-07-13,10191,35752,10265,11933,70.86,72.53,9.8,35.0,0,Summer,40.0,40.0,0.0,20.0
2023-07-14,10101,33512,9155,11494,69.46,71.7,8.5,25.0,0,Summer,60.0,40.0,0.0,0.0
2023-07-15,9346,33021,9478,11275,68.78,69.92,8.9,35.0,0,Summer,0.0,80.0,0.0,20.0
2023-07-16,9750,32171,11197,12025,70.7,73.06,9.75,35.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-17,11093,32629,14803,13144,72.8,75.36,9.2,40.0,0,Summer,40.0,20.0,0.0,40.0
2023-07-18,9541,31447,5734,11005,68.04,70.36,8.7,30.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-19,10093,32879,11165,11813,68.16,70.05,11.15,45.0,0,Summer,20.0,60.0,0.0,20.0
2023-07-20,9463,30960,8903,11036,70.01,71.01,8.45,30.0,0,Summer,20.0,80.0,0.0,0.0
2023-07-21,9884,35363,7512,11206,70.32,72.85,7.35,15.0,0,Summer,0.0,60.0,0.0,40.0
2023-07-22,10032,32051,12871,12101,68.67,70.16,12.35,60.0,0,Summer,40.0,40.0,0.0,20.0
2023-07-23,10260,33558,12134,11588,69.88,71.01,8.9,40.0,0,Summer,60.0,20.0,0.0,20.0
2023-07-24,9637,30457,9084,11439,69.26,71.33,8.6,25.0,0,Summer,0.0,80.0,0.0,20.0
2023-07-25,10405,31533,9977,11908,71.54,73.59,8.55,30.0,0,Summer,0.0,60.0,0.0,40.0
2023-07-26,11188,33971,14277,13411,74.03,76.29,9.1,35.0,0,Summer,60.0,0.0,0.0,40.0
2023-07-27,10109,32076,10604,12255,69.73,71.16,10.35,40.0,0,Summer,80.0,20.0,0.0,0.0
2023-07-28,11134,32504,12810,13706,73.93,74.55,10.5,50.0,0,Summer,40.0,20.0,0.0,40.0
2023-07-29,9281,35833,4750,11242,72.29,73.62,5.45,0.0,0,Summer,60.0,20.0,0.0,20.0
2023-07-30,10254,37426,6790,11419,72.93,74.48,4.2,0.0,0,Summer,20.0,20.0,0.0,60.0
2023-07-31,8735,38926,7460,10390,70.38,72.45,5.55,0.0,0,Summer,0.0,80.0,0.0,20.0
2023-08-01,10910,36488,14416,12992,70.29,71.54,11.85,55.0,0,Summer,40.0,20.0,0.0,40.0
2023-08-02,10824,31792,11984,13062,72.0,74.06,10.15,40.0,0,Summer,80.0,0.0,0.0,20.0
2023-08-03,10446,30613,10170,12267,70.95,72.39,10.4,40.0,0,Summer,20.0,60.0,0.0,20.0
2023-08-04,9793,31483,9108,11857,69.66,72.09,9.8,30.0,0,Summer,40.0,20.0,0.0,40.0
2023-08-05,10339,32750,10708,12217,69.77,72.26,10.75,45.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-06,10220,34676,11432,12370,70.2,72.43,10.35,40.0,0,Summer,80.0,20.0,0.0,0.0
2023-08-07,9164,35773,6413,11004,69.97,72.75,6.5,10.0,0,Summer,80.0,0.0,0.0,20.0
2023-08-08,11164,33813,13746,13073,71.4,72.38,10.35,45.0,0,Summer,80.0,0.0,0.0,20.0
2023-08-09,10456,33745,9288,12102,69.72,72.12,11.55,50.0,0,Summer,40.0,20.0,0.0,40.0
2023-08-10,11856,32387,15476,13936,72.64,74.95,11.2,50.0,0,Summer,60.0,0.0,0.0,40.0
2023-08-11,10770,31081,11115,12998,71.9,73.02,11.0,50.0,0,Summer,40.0,20.0,0.0,40.0
2023-08-12,9809,34158,8703,11614,70.91,73.04,8.25,30.0,0,Summer,0.0,60.0,0.0,40.0
2023-08-13,10003,33297,8272,11547,70.02,70.91,10.25,40.0,0,Summer,20.0,40.0,0.0,40.0
2023-08-14,9925,37369,11119,11887,71.68,73.07,7.2,25.0,0,Summer,0.0,60.0,0.0,40.0
2023-08-15,10561,35975,12064,12220,72.53,75.62,7.05,20.0,0,Summer,0.0,0.0,0.0,100.0
2023-08-16,10356,33517,10040,12474,72.46,73.53,8.2,25.0,0,Summer,40.0,40.0,0.0,20.0
2023-08-17,10352,35661,6830,12113,71.09,72.09,8.75,35.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-18,10447,35160,10497,11682,69.19,69.95,10.7,45.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-19,9694,36997,9336,11596,70.55,72.4,7.75,25.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-20,9980,34623,11894,12130,71.03,71.59,8.5,25.0,0,Summer,60.0,40.0,0.0,0.0
2023-08-21,9783,33869,10170,11657,66.37,69.35,12.2,55.0,0,Summer,40.0,40.0,0.0,20.0
2023-08-22,10477,35979,9871,12319,69.64,73.24,10.5,45.0,0,Summer,60.0,20.0,0.0,20.0
2023-08-23,10046,35210,10174,11849,70.19,71.96,10.4,40.0,0,Summer,20.0,60.0,0.0,20.0
2023-08-24,10042,36552,8096,11440,70.81,71.05,7.75,20.0,0,Summer,80.0,0.0,0.0,20.0
2023-08-25,9899,34252,7501,10902,69.24,70.01,8.6,25.0,0,Summer,20.0,60.0,0.0,20.0
2023-08-26,9740,32767,9983,11727,69.87,70.57,9.0,30.0,0,Summer,20.0,40.0,0.0,40.0
2023-08-27,10778,32848,11560,13136,72.53,74.66,10.35,40.0,0,Summer,20.0,20.0,0.0,60.0
2023-08-28,9533,33468,7794,11091,69.94,72.42,7.65,20.0,0,Summer,40.0,60.0,0.0,0.0
2023-08-29,9122,33160,5771,10332,69.79,71.7,5.0,0.0,0,Summer,40.0,60.0,0.0,0.0
2023-08-30,10322,32513,12331,12047,73.5,74.44,5.2,0.0,0,Summer,40.0,0.0,0.0,60.0
2023-08-31,9051,30556,9940,10703,70.76,74.41,4.75,0.0,0,Summer,40.0,40.0,0.0,20.0
2023-09-01,9532,29430,12148,11096,68.79,71.36,9.55,35.0,0,Autumn,60.0,0.0,0.0,40.0
2023-09-02,8417,26388,7266,9745,65.74,67.34,9.95,35.0,0,Autumn,0.0,60.0,20.0,20.0
2023-09-03,9007,30614,8633,11039,69.0,71.71,9.25,35.0,0,Autumn,40.0,20.0,40.0,0.0
2023-09-04,9009,32857,8418,10748,69.61,70.57,8.45,30.0,0,Autumn,40.0,40.0,0.0,20.0
2023-09-05,10209,34956,13238,12272,69.7,72.86,10.85,45.0,0,Autumn,20.0,0.0,0.0,80.0
2023-09-06,9316,31270,8705,10843,68.55,69.74,8.1,30.0,0,Autumn,20.0,0.0,40.0,40.0
2023-09-07,9192,35208,7461,10580,66.13,69.33,11.3,50.0,0,Autumn,20.0,80.0,0.0,0.0
2023-09-08,8960,32922,6012,9754,66.92,68.83,8.1,25.0,0,Autumn,0.0,60.0,20.0,20.0
2023-09-09,9126,33472,8541,10666,68.32,69.57,9.8,45.0,0,Autumn,20.0,60.0,0.0,20.0
2023-09-10,9407,33150,10335,10707,67.64,69.31,10.75,45.0,0,Autumn,40.0,40.0,20.0,0.0
2023-09-11,10243,30073,12698,11462,70.6,71.4,8.4,30.0,0,Autumn,20.0,20.0,0.0,60.0
2023-09-12,8738,28394,7270,10163,69.05,69.6,7.3,15.0,0,Autumn,60.0,40.0,0.0,0.0
2023-09-13,8985,29533,9022,11136,67.68,70.89,10.1,40.0,0,Autumn,0.0,40.0,40.0,20.0
2023-09-14,9470,32426,7135,10798,68.8,71.1,9.75,35.0,0,Autumn,20.0,20.0,0.0,60.0
2023-09-15,9386,30628,9474,10891,67.2,68.68,11.05,50.0,0,Autumn,80.0,20.0,0.0,0.0
2023-09-16,8957,30193,9161,10179,67.94,68.81,8.9,35.0,0,Autumn,0.0,60.0,20.0,20.0
2023-09-17,9660,29524,9359,10944,69.51,72.2,8.8,35.0,0,Autumn,100.0,0.0,0.0,0.0
2023-09-18,9173,28912,12366,10400,67.09,69.04,10.2,40.0,0,Autumn,20.0,80.0,0.0,0.0
2023-09-19,9438,27571,8327,10923,69.64,71.69,8.2,35.0,0,Autumn,40.0,20.0,20.0,20.0
2023-09-20,8596,26525,7951,10327,69.9,70.79,6.55,15.0,0,Autumn,0.0,40.0,20.0,40.0
2023-09-21,8888,30562,8606,10494,68.97,71.01,7.85,20.0,0,Autumn,20.0,40.0,0.0,40.0
2023-09-22,9732,33014,10577,11195,66.9,69.05,12.35,60.0,0,Autumn,20.0,20.0,40.0,20.0
2023-09-23,10911,29502,12656,11964,71.2,73.51,10.0,45.0,0,Autumn,40.0,0.0,0.0,60.0
2023-09-24,8479,28729,8307,10261,67.14,68.4,8.9,35.0,0,Autumn,0.0,40.0,40.0,20.0
2023-09-25,9386,29296,6101,10739,69.3,71.79,8.3,30.0,0,Autumn,20.0,0.0,40.0,40.0
2023-09-26,8860,31527,5163,10070,67.84,69.95,7.85,20.0,0,Autumn,60.0,20.0,20.0,0.0
2023-09-27,9144,31800,13395,10686,68.14,69.08,9.0,35.0,0,Autumn,40.0,20.0,40.0,0.0
2023-09-28,9341,29170,8855,10866,68.17,70.0,10.9,50.0,0,Autumn,40.0,20.0,20.0,20.0
2023-09-29,8721,27686,7939,10336,70.38,71.13,4.9,0.0,0,Autumn,40.0,20.0,0.0,40.0
2023-09-30,7723,28705,6896,9041,68.17,71.95,4.4,0.0,0,Autumn,0.0,20.0,60.0,20.0
2023-10-01,9429,29992,10553,10647,69.58,70.32,7.95,25.0,0,Autumn,0.0,60.0,0.0,40.0
2023-10-02,10394,28339,14983,12369,69.09,71.95,12.15,55.0,0,Autumn,20.0,20.0,0.0,60.0
2023-10-03,8685,26487,6045,9897,67.5,69.56,7.9,30.0,0,Autumn,40.0,40.0,20.0,0.0
2023-10-04,9141,28220,7713,10547,68.69,71.08,8.35,30.0,0,Autumn,60.0,40.0,0.0,0.0
2023-10-05,9259,31574,8337,10346,68.69,71.48,7.15,25.0,0,Autumn,0.0,0.0,60.0,40.0
2023-10-06,9354,30431,10812,10798,69.49,71.11,8.25,25.0,0,Autumn,60.0,20.0,0.0,20.0
2023-10-07,5501,29252,2672,6534,58.92,60.63,9.95,40.0,1,Autumn,0.0,80.0,20.0,0.0
2023-10-08,6050,30890,4437,7036,59.38,60.8,10.0,45.0,1,Autumn,40.0,40.0,0.0,20.0
2023-10-09,6131,30900,4589,6819,59.34,60.34,9.75,35.0,1,Autumn,60.0,20.0,0.0,20.0
2023-10-10,5614,32197,4847,6423,58.87,62.71,9.5,35.0,1,Autumn,40.0,40.0,20.0,0.0
2023-10-11,5770,30109,3551,6792,60.44,62.14,7.8,25.0,1,Autumn,0.0,40.0,20.0,40.0
2023-10-12,6613,29204,6697,7446,60.23,62.39,11.15,55.0,1,Autumn,20.0,60.0,0.0,20.0
2023-10-13,5858,27556,5877,6855,60.03,60.35,9.3,35.0,1,Autumn,20.0,20.0,40.0,20.0
2023-10-14,5805,25492,4956,6704,59.57,61.68,10.4,40.0,1,Autumn,0.0,80.0,0.0,20.0
2023-10-15,5847,23809,6139,6942,61.77,63.92,6.6,15.0,1,Autumn,40.0,40.0,0.0,20.0
2023-10-16,5509,25601,3706,6348,61.11,63.35,6.9,20.0,1,Autumn,40.0,40.0,20.0,0.0
2023-10-17,6904,24172,8119,7726,61.41,61.96,11.3,45.0,1,Autumn,40.0,0.0,20.0,40.0
2023-10-18,5991,23317,4901,6990,58.42,60.14,12.4,60.0,1,Autumn,40.0,40.0,20.0,0.0
2023-10-19,6461,23967,6531,7256,59.95,60.32,11.25,55.0,1,Autumn,0.0,20.0,40.0,40.0
2023-10-20,5932,24009,4835,6584,59.32,62.04,8.65,30.0,1,Autumn,0.0,0.0,60.0,40.0
2023-10-21,6096,23448,7003,7074,60.51,61.75,9.35,40.0,1,Autumn,40.0,0.0,20.0,40.0
2023-10-22,5854,22751,3982,6491,58.84,60.45,9.95,30.0,1,Autumn,40.0,0.0,40.0,20.0
2023-10-23,6466,23154,8827,7341,60.47,62.06,11.75,55.0,1,Autumn,40.0,0.0,40.0,20.0
2023-10-24,5117,21901,3682,5859,60.73,60.63,6.75,15.0,1,Autumn,0.0,0.0,80.0,20.0
2023-10-25,9648,22738,19452,11583,69.88,71.69,9.75,40.0,0,Autumn,60.0,0.0,20.0,20.0
2023-10-26,8793,19547,13334,11402,67.86,69.24,11.1,40.0,0,Autumn,60.0,0.0,0.0,40.0
2023-10-27,8842,21380,9748,10899,71.01,71.58,7.05,15.0,0,Autumn,20.0,0.0,0.0,80.0
2023-10-28,9825,25404,11191,12170,69.77,72.33,10.35,40.0,0,Autumn,0.0,0.0,40.0,60.0
2023-10-29,8376,30536,5620,9843,69.06,70.24,5.0,0.0,0,Autumn,40.0,0.0,20.0,40.0
2023-10-30,8096,32691,4527,9452,68.73,70.34,4.6,0.0,0,Autumn,40.0,40.0,20.0,0.0
2023-10-31,7913,34235,7167,9417,69.17,72.47,4.55,0.0,0,Autumn,0.0,60.0,0.0,40.0
2023-11-01,9548,32324,11625,11037,69.32,70.42,10.0,40.0,0,Autumn,20.0,80.0,0.0,0.0
2023-11-02,10028,29479,12570,11849,69.97,71.65,10.15,40.0,0,Autumn,20.0,0.0,0.0,80.0
2023-11-03,9426,28204,8412,10628,65.77,68.68,11.45,50.0,0,Autumn,40.0,60.0,0.0,0.0
2023-11-04,9049,26164,9400,10763,67.25,67.78,10.5,40.0,0,Autumn,20.0,0.0,60.0,20.0
2023-11-05,9015,30084,8933,10618,68.1,69.59,10.15,40.0,0,Autumn,40.0,0.0,60.0,0.0
2023-11-06,8009,29832,5279,9587,68.7,69.09,6.05,10.0,0,Autumn,0.0,20.0,80.0,0.0
2023-11-07,9219,31962,10047,10765,69.18,72.19,8.2,25.0,0,Autumn,20.0,0.0,40.0,40.0
2023-11-08,9449,30969,10317,11283,67.04,69.1,11.75,50.0,0,Autumn,20.0,0.0,40.0,40.0
2023-11-09,9277,28926,9557,10701,68.31,68.44,9.45,35.0,0,Autumn,20.0,60.0,20.0,0.0
2023-11-10,9052,27872,9291,10396,67.29,69.4,9.35,35.0,0,Autumn,20.0,60.0,0.0,20.0
2023-11-11,9641,29046,9246,11353,69.93,71.92,8.4,30.0,0,Autumn,0.0,40.0,20.0,40.0
2023-11-12,9460,30293,10086,11309,67.82,69.67,11.45,45.0,0,Autumn,20.0,40.0,0.0,40.0
2023-11-13,9078,30490,7996,10543,67.46,68.82,9.6,35.0,0,Autumn,40.0,0.0,40.0,20.0
2023-11-14,9093,30224,10238,10239,67.01,70.0,9.45,35.0,0,Autumn,20.0,40.0,40.0,0.0
2023-11-15,9512,29319,9990,11353,68.41,70.56,11.1,50.0,0,Autumn,0.0,20.0,40.0,40.0
2023-11-16,8987,29890,7672,10298,70.55,71.93,6.05,15.0,0,Autumn,80.0,0.0,20.0,0.0
2023-11-17,8605,29759,6832,9934,68.3,68.86,7.95,30.0,0,Autumn,20.0,0.0,60.0,20.0
2023-11-18,9714,30887,12788,11587,68.09,69.9,12.85,60.0,0,Autumn,0.0,0.0,40.0,60.0
2023-11-19,9362,29107,10594,11272,69.69,71.17,8.95,35.0,0,Autumn,40.0,0.0,0.0,60.0
2023-11-20,8715,29147,5381,9817,68.44,67.23,9.05,30.0,0,Autumn,20.0,80.0,0.0,0.0
2023-11-21,9086,29676,10738,10578,67.23,68.44,10.3,40.0,0,Autumn,20.0,20.0,20.0,40.0
2023-11-22,9483,30292,8859,11307,69.99,70.9,9.95,35.0,0,Autumn,40.0,0.0,20.0,40.0
2023-11-23,9376,30066,8447,11080,67.69,70.14,11.2,50.0,0,Autumn,40.0,60.0,0.0,0.0
2023-11-24,8838,30621,8628,10316,68.02,69.16,7.7,20.0,0,Autumn,80.0,0.0,20.0,0.0
2023-11-25,8591,28894,9097,10158,66.97,69.73,9.7,35.0,0,Autumn,0.0,40.0,60.0,0.0
2023-11-26,9044,30436,9155,10354,67.45,67.7,9.6,40.0,0,Autumn,0.0,20.0,40.0,40.0
2023-11-27,9540,29712,11240,11318,70.57,72.36,8.35,25.0,0,Autumn,20.0,20.0,0.0,60.0
2023-11-28,8404,28924,6675,9905,67.18,70.28,8.15,25.0,0,Autumn,20.0,60.0,20.0,0.0
2023-11-29,9197,30768,8798,10610,72.22,74.25,4.8,0.0,0,Autumn,0.0,20.0,0.0,80.0
2023-11-30,8776,29654,6623,9890,70.35,72.18,4.85,0.0,0,Autumn,60.0,40.0,0.0,0.0
2023-12-01,9466,29728,14895,11626,70.12,70.72,10.5,40.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-02,10362,28343,11352,11816,70.0,71.88,10.3,45.0,0,Winter,80.0,0.0,20.0,0.0
2023-12-03,9483,27230,7488,11143,68.96,71.04,9.05,35.0,0,Winter,40.0,0.0,40.0,20.0
2023-12-04,9687,30119,9224,11150,68.95,70.99,10.5,40.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-05,9129,32381,11034,10942,69.55,71.62,8.9,35.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-06,11327,32452,14588,12701,71.17,72.14,11.55,55.0,0,Winter,0.0,0.0,0.0,100.0
2023-12-07,9915,29068,8240,11461,71.69,72.62,7.05,20.0,0,Winter,60.0,0.0,0.0,40.0
2023-12-08,9430,30436,7334,10967,69.95,72.02,8.9,30.0,0,Winter,60.0,0.0,40.0,0.0
2023-12-09,8769,32403,4197,10302,66.96,69.19,9.95,35.0,0,Winter,0.0,0.0,60.0,40.0
2023-12-10,9624,33344,10920,10770,67.93,69.61,9.75,35.0,0,Winter,20.0,0.0,80.0,0.0
2023-12-11,8767,32475,7972,9679,65.11,67.9,11.0,40.0,0,Winter,0.0,0.0,100.0,0.0
2023-12-12,9584,29698,14299,11853,69.15,71.1,11.85,55.0,0,Winter,0.0,0.0,60.0,40.0
2023-12-13,10508,28180,9898,11992,71.76,73.26,8.55,25.0,0,Winter,20.0,0.0,0.0,80.0
2023-12-14,9745,28734,9436,11385,70.73,73.22,7.3,20.0,0,Winter,40.0,0.0,0.0,60.0
2023-12-15,9090,30080,8825,10994,68.03,70.65,10.3,40.0,0,Winter,0.0,0.0,80.0,20.0
2023-12-16,9161,31737,10576,10445,66.44,69.03,10.45,40.0,0,Winter,40.0,0.0,40.0,20.0
2023-12-17,9184,31709,7194,11106,68.3,69.97,10.95,50.0,0,Winter,80.0,0.0,20.0,0.0
2023-12-18,10282,30024,11993,11890,71.16,73.67,9.35,35.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-19,9249,29564,10314,11331,71.06,72.1,7.9,30.0,0,Winter,20.0,0.0,20.0,60.0
2023-12-20,8916,32620,8567,10632,70.11,71.67,8.0,25.0,0,Winter,0.0,0.0,80.0,20.0
2023-12-21,10693,34590,10543,12396,71.81,74.95,9.35,30.0,0,Winter,20.0,0.0,0.0,80.0
2023-12-22,9783,31825,9949,11691,68.72,70.25,10.75,50.0,0,Winter,20.0,0.0,40.0,40.0
2023-12-23,9588,32807,6393,11032,67.77,68.39,9.6,40.0,0,Winter,20.0,0.0,80.0,0.0
2023-12-24,10491,31829,12181,11920,70.09,72.76,9.25,35.0,0,Winter,40.0,0.0,20.0,40.0
2023-12-25,8639,32483,7908,9871,67.47,71.27,8.1,25.0,0,Winter,20.0,0.0,80.0,0.0
2023-12-26,9687,31478,9252,11544,70.89,72.4,8.0,25.0,0,Winter,20.0,0.0,40.0,40.0
2023-12-27,6136,27754,4281,7180,60.79,61.74,10.4,40.0,1,Winter,20.0,0.0,60.0,20.0
