Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,DayOfWeek,DayOfMonth,WeekOfYear,Month,IsWeekend,UnitsSold_Lag_1,UnitsSold_Lag_7,UnitsSold_Lag_14,UnitsSold_Lag_21,UnitsSold_Lag_28,UnitsSold_RollingMean_7,UnitsSold_RollingMean_14,UnitsSold_RollingMean_28,UnitsSold_RollingStd_7,UnitsSold_RollingStd_14,UnitsSold_RollingStd_28
2022-08-25,542,2977,172,667,89.64,94.49,5.0,0.0,0,Summer,20.0,20.0,0.0,60.0,3,25,34,8,0,569.0,386.0,718.0,530.0,636.0,540.8571428571429,568.6428571428571,567.9285714285714,159.84516317510582,141.58422725216718,132.46828511325495
2022-08-26,804,2607,335,883,85.54,84.26,21.0,100.0,0,Summer,40.0,60.0,0.0,0.0,4,26,34,8,0,542.0,394.0,453.0,516.0,459.0,563.1428571428571,556.0714285714286,564.5714285714286,144.82567517700792,134.9612276434713,131.8690227211804
2022-08-27,755,2138,307,857,85.47,89.83,19.0,100.0,0,Summer,40.0,20.0,0.0,40.0,5,27,34,8,1,804.0,821.0,787.0,527.0,653.0,621.7142857142857,581.1428571428571,576.8928571428571,147.89378427970348,146.4539082877175,137.6313754296074
2022-08-28,421,1690,800,565,86.91,83.27,5.0,0.0,0,Summer,40.0,20.0,0.0,40.0,6,28,34,8,1,755.0,401.0,577.0,590.0,780.0,612.2857142857143,578.8571428571429,580.5357142857143,134.5755231406197,143.20767982353277,141.02836125137637
2022-08-29,531,1269,736,529,83.83,92.53,2.0,0.0,0,Summer,40.0,60.0,0.0,0.0,0,29,35,8,0,421.0,603.0,629.0,659.0,397.0,615.1428571428571,567.7142857142857,567.7142857142857,129.45710817542195,149.30270159409915,138.51938148728175
2022-08-30,455,1399,175,519,79.1,82.08,8.0,0.0,0,Summer,80.0,0.0,0.0,20.0,1,30,35,8,0,531.0,612.0,564.0,587.0,468.0,604.8571428571429,560.7142857142857,572.5,133.38344296479565,148.50352421170555,134.6640538800442
2022-08-31,532,1459,217,597,85.98,91.63,4.0,0.0,0,Summer,40.0,40.0,0.0,20.0,2,31,35,8,0,455.0,569.0,447.0,782.0,357.0,582.4285714285714,552.9285714285714,572.0357142857143,144.70182807283078,151.15171404698185,135.059515589694
2022-09-01,675,1679,1091,762,78.26,78.05,21.0,100.0,0,Autumn,20.0,40.0,20.0,20.0,3,1,35,9,0,532.0,542.0,386.0,718.0,530.0,577.1428571428571,559.0,578.2857142857143,145.94454263112942,148.2487514540754,128.63639745936138
2022-09-02,524,1326,150,658,84.43,87.17,14.0,100.0,0,Autumn,0.0,0.0,20.0,80.0,4,2,35,9,0,675.0,804.0,394.0,453.0,516.0,596.1428571428571,579.6428571428571,583.4642857142857,149.2273752493475,142.30822839221838,129.53606165790785
2022-09-03,596,1369,405,771,77.14,82.67,20.0,100.0,0,Autumn,0.0,20.0,20.0,60.0,5,3,35,9,1,524.0,755.0,821.0,787.0,527.0,556.1428571428571,588.9285714285714,583.75,118.61201256116324,133.2138040235227,129.3904870852111
2022-09-04,483,1530,358,484,82.6,79.82,5.0,0.0,0,Autumn,60.0,0.0,20.0,20.0,6,4,35,9,1,596.0,421.0,401.0,577.0,590.0,533.4285714285714,572.8571428571429,586.2142857142857,84.50415599810698,115.4501938185778,128.92586360726204
2022-09-05,554,1047,808,659,91.03,89.01,6.0,0.0,0,Autumn,20.0,0.0,60.0,20.0,0,5,36,9,0,483.0,531.0,603.0,629.0,659.0,542.2857142857143,578.7142857142857,582.3928571428571,73.25688656072855,107.89341504924634,130.3869850599204
2022-09-06,509,759,1594,761,84.56,85.1,18.0,100.0,0,Autumn,0.0,0.0,40.0,60.0,1,6,36,9,0,554.0,455.0,612.0,564.0,587.0,545.5714285714286,575.2142857142857,578.6428571428571,73.18209513001845,107.83975189099804,129.60973165500567
2022-09-07,469,936,216,567,71.29,80.01,18.0,100.0,0,Autumn,20.0,20.0,20.0,40.0,2,7,36,9,0,509.0,532.0,569.0,447.0,782.0,553.2857142857143,567.8571428571429,575.8571428571429,64.35763173008147,108.64752972012587,130.26005734561372
2022-09-08,426,1321,72,540,86.82,83.94,4.0,0.0,0,Autumn,40.0,0.0,40.0,20.0,3,8,36,9,0,469.0,675.0,542.0,386.0,718.0,544.2857142857143,560.7142857142857,564.6785714285714,71.8046291119506,111.8078217791087,125.24821387694568
2022-09-09,513,2137,290,600,76.95,75.07,16.0,100.0,0,Autumn,60.0,0.0,20.0,20.0,4,9,36,9,0,426.0,524.0,804.0,394.0,453.0,508.7142857142857,552.4285714285714,554.25,56.248597866122566,117.4568426704456,124.1610736995387
2022-09-10,432,1914,215,488,79.85,87.06,5.0,0.0,0,Autumn,0.0,20.0,40.0,40.0,5,10,36,9,1,513.0,596.0,755.0,821.0,787.0,507.1428571428572,531.6428571428571,556.3928571428571,55.90297717602223,92.63958876524298,122.85985369840591
2022-09-11,546,1697,479,658,92.26,99.73,4.0,0.0,0,Autumn,80.0,0.0,0.0,20.0,6,11,36,9,1,432.0,483.0,421.0,401.0,577.0,483.7142857142857,508.57142857142856,543.7142857142857,45.93369963223903,70.24978980063138,116.3242139510206
2022-09-12,623,1392,620,661,78.37,82.3,18.0,100.0,0,Autumn,20.0,20.0,60.0,0.0,0,12,37,9,0,546.0,554.0,531.0,603.0,629.0,492.7142857142857,517.5,542.6071428571429,51.59365040297846,66.0835717976744,116.14305970423024
2022-09-13,313,1134,122,462,80.63,73.65,5.0,0.0,0,Autumn,0.0,60.0,20.0,20.0,1,13,37,9,0,623.0,509.0,455.0,612.0,564.0,502.57142857142856,524.0714285714286,542.3928571428571,68.93198856568009,71.85183931665729,115.98318501554128
2022-09-14,386,943,540,471,81.74,77.52,7.0,0.0,0,Autumn,20.0,60.0,20.0,0.0,2,14,37,9,0,313.0,469.0,532.0,569.0,447.0,474.57142857142856,513.9285714285714,533.4285714285714,99.09399097634042,90.06618445575181,123.69479421706556
2022-09-15,500,1300,444,602,89.67,92.7,3.0,0.0,0,Autumn,40.0,0.0,0.0,60.0,3,15,37,9,0,386.0,426.0,675.0,542.0,386.0,462.7142857142857,503.5,531.25,104.6800112815467,96.06548247459568,125.79278228131436
2022-09-16,661,1118,977,710,81.05,79.17,17.0,100.0,0,Autumn,0.0,0.0,60.0,40.0,4,16,37,9,0,500.0,513.0,524.0,804.0,394.0,473.2857142857143,491.0,535.3214285714286,104.0892474205257,82.45464954002992,122.72494194605044
2022-09-17,601,1210,849,784,78.01,89.25,20.0,100.0,0,Autumn,80.0,20.0,0.0,0.0,5,17,37,9,1,661.0,432.0,596.0,755.0,821.0,494.4285714285714,500.7857142857143,544.8571428571429,126.18618141838029,93.99441765046728,121.70629926352764
2022-09-18,561,909,293,739,82.79,82.75,18.0,100.0,0,Autumn,20.0,60.0,0.0,20.0,6,18,37,9,1,601.0,546.0,483.0,421.0,401.0,518.5714285714286,501.1428571428572,537.0,128.39893190476985,94.39267991734287,109.7309841789864
2022-09-19,487,1343,587,611,93.58,92.79,2.0,0.0,0,Autumn,0.0,20.0,20.0,60.0,0,19,38,9,0,561.0,623.0,554.0,531.0,603.0,520.7142857142857,506.7142857142857,542.7142857142857,129.05646604712,95.53447108156874,106.50503627210696
2022-09-20,508,1490,791,648,92.76,98.6,4.0,0.0,0,Autumn,0.0,40.0,0.0,60.0,1,20,38,9,0,487.0,313.0,509.0,455.0,612.0,501.2857142857143,501.9285714285714,538.5714285714286,121.08222314569866,94.65765382984809,106.32912864254872
2022-09-21,332,1226,76,405,78.89,81.54,2.0,0.0,0,Autumn,0.0,80.0,0.0,20.0,2,21,38,9,0,508.0,386.0,469.0,532.0,569.0,529.1428571428571,501.8571428571428,534.8571428571429,88.62548273762013,94.6522844154058,105.482213450882
2022-09-22,290,1410,107,376,75.97,83.54,1.0,0.0,0,Autumn,0.0,40.0,60.0,0.0,3,22,38,9,0,332.0,500.0,426.0,675.0,542.0,521.4285714285714,492.07142857142856,526.3928571428571,104.15190371577016,104.84381371700098,111.951490581351
2022-09-23,499,1774,507,560,83.93,93.9,4.0,0.0,0,Autumn,20.0,20.0,0.0,60.0,4,23,38,9,0,290.0,661.0,513.0,524.0,804.0,491.4285714285714,482.3571428571428,517.3928571428571,136.5562852732127,117.02899518617444,120.45664327903629
2022-09-24,563,1517,634,608,88.08,85.76,6.0,0.0,0,Autumn,0.0,0.0,0.0,100.0,5,24,38,9,1,499.0,601.0,432.0,596.0,755.0,468.2857142857143,481.3571428571428,506.5,115.0647850643486,116.8066167401729,106.5688787870362
2022-09-25,434,1360,244,523,81.98,85.95,6.0,0.0,0,Autumn,20.0,20.0,60.0,0.0,6,25,38,9,1,563.0,561.0,546.0,483.0,421.0,462.8571428571428,490.7142857142857,499.6428571428572,108.46724324487478,117.79149020551142,95.59955613011616
2022-09-26,397,1170,976,530,82.64,78.48,7.0,0.0,0,Autumn,0.0,40.0,0.0,60.0,0,26,39,9,0,434.0,487.0,623.0,554.0,531.0,444.7142857142857,482.7142857142857,500.1071428571428,99.57194097019196,117.55092419976845,95.23434615636728
2022-09-27,458,1466,467,501,80.81,89.07,3.0,0.0,0,Autumn,40.0,0.0,20.0,40.0,1,27,39,9,0,397.0,508.0,313.0,509.0,455.0,431.8571428571428,466.57142857142856,495.32142857142856,99.01082191933776,112.20017433533268,96.97538961239748
2022-09-28,289,1235,150,378,73.38,74.1,7.0,0.0,0,Autumn,20.0,80.0,0.0,0.0,2,28,39,9,0,458.0,332.0,386.0,469.0,532.0,424.7142857142857,476.9285714285714,495.4285714285714,94.29336188321028,103.27071540054608,96.93083772250915
2022-09-29,482,2112,256,526,80.67,86.75,6.0,0.0,0,Autumn,40.0,40.0,0.0,20.0,3,29,39,9,0,289.0,290.0,500.0,426.0,675.0,418.57142857142856,470.0,486.75,102.39280108623684,112.66697011034812,104.14506442671468
2022-09-30,438,1886,484,553,88.91,88.95,3.0,0.0,0,Autumn,40.0,60.0,0.0,0.0,4,30,39,9,0,482.0,499.0,661.0,513.0,524.0,446.0,468.7142857142857,479.8571428571428,86.72946442818592,112.4006765456152,97.39218703385916
2022-10-01,320,1533,120,409,74.42,76.64,8.0,0.0,0,Autumn,0.0,60.0,40.0,0.0,5,1,39,10,1,438.0,563.0,601.0,432.0,596.0,437.2857142857143,452.7857142857143,476.7857142857143,83.52188193464467,97.92397252769273,97.30454564497342
2022-10-02,437,1333,402,518,81.75,94.02,5.0,0.0,0,Autumn,0.0,40.0,0.0,60.0,6,2,39,10,1,320.0,434.0,561.0,546.0,483.0,402.57142857142856,432.7142857142857,466.9285714285714,72.30919061653913,93.9242154173148,98.74956298878648
2022-10-03,527,1435,733,624,88.7,88.49,5.0,0.0,0,Autumn,0.0,0.0,80.0,20.0,0,3,40,10,0,437.0,397.0,487.0,623.0,554.0,403.0,423.8571428571428,465.2857142857143,72.53504899931671,86.44505337349942,98.85487198052422
2022-10-04,581,1438,771,606,74.21,79.05,20.0,100.0,0,Autumn,20.0,40.0,20.0,20.0,1,4,40,10,0,527.0,458.0,508.0,313.0,509.0,421.57142857142856,426.7142857142857,464.32142857142856,86.1139886871988,89.30623939907171,98.08615018004824
2022-10-05,485,857,211,615,89.49,94.8,4.0,0.0,0,Autumn,0.0,60.0,20.0,20.0,2,5,40,10,0,581.0,289.0,332.0,386.0,469.0,439.1428571428572,431.9285714285714,466.8928571428572,105.21633043627855,96.27641638349584,100.22136213687952
2022-10-06,523,1322,322,663,75.74,76.62,19.0,100.0,0,Autumn,20.0,0.0,60.0,20.0,3,6,40,10,0,485.0,482.0,290.0,500.0,426.0,467.1428571428572,442.8571428571428,467.4642857142857,82.15316705485459,92.6771543858294,100.27941782944175
2022-10-07,470,1618,682,545,82.54,88.62,6.0,0.0,0,Autumn,0.0,20.0,40.0,40.0,4,7,40,10,0,523.0,438.0,499.0,661.0,513.0,473.0,459.5,470.9285714285714,84.80762544331334,83.59126748650195,100.4692429705176
2022-10-08,560,1223,204,602,85.63,93.9,5.0,0.0,0,Autumn,0.0,40.0,20.0,40.0,5,8,40,10,1,470.0,320.0,563.0,601.0,432.0,477.57142857142856,457.4285714285714,469.3928571428572,83.45828727146102,82.89355016731143,100.13041099660644
2022-10-09,575,1070,1023,668,75.93,75.04,22.0,100.0,0,Autumn,60.0,0.0,20.0,20.0,6,9,40,10,1,560.0,437.0,434.0,561.0,546.0,511.8571428571428,457.2142857142857,473.9642857142857,50.87379342198579,82.6030159362124,101.2753789474643
2022-10-10,593,1137,1120,776,86.56,87.29,16.0,100.0,0,Autumn,20.0,40.0,20.0,20.0,0,10,41,10,0,575.0,527.0,397.0,487.0,623.0,531.5714285714286,467.2857142857143,475.0,43.18895361415645,87.97589579969141,102.1835675707283
2022-10-11,539,1182,216,572,85.23,90.38,3.0,0.0,0,Autumn,0.0,40.0,20.0,40.0,1,11,41,10,0,593.0,581.0,458.0,508.0,313.0,541.0,481.2857142857143,473.9285714285714,48.85693400122496,91.45694957942534,100.7210774849811
2022-10-12,478,1623,86,506,82.3,88.49,5.0,0.0,0,Autumn,0.0,40.0,0.0,60.0,2,12,41,10,0,539.0,485.0,289.0,332.0,386.0,535.0,487.07142857142856,482.0,45.5960524607125,92.42748865646293,96.30583998291549
2022-10-13,509,1734,1182,656,75.33,74.03,20.0,100.0,0,Autumn,80.0,20.0,0.0,0.0,3,13,41,10,0,478.0,523.0,482.0,290.0,500.0,534.0,500.57142857142856,485.2857142857143,46.932575751461926,73.04131000353767,94.46098828023352
2022-10-14,661,1397,568,741,84.89,83.35,15.0,100.0,0,Autumn,0.0,60.0,40.0,0.0,4,14,41,10,0,509.0,470.0,438.0,499.0,661.0,532.0,502.5,485.6071428571428,47.77028364998521,72.86948290238831,94.52820048975222
2022-10-15,665,1329,302,738,89.81,82.36,13.0,100.0,0,Autumn,0.0,20.0,0.0,80.0,5,15,41,10,1,661.0,560.0,320.0,563.0,601.0,559.2857142857143,518.4285714285714,485.6071428571428,59.55029886774846,81.54254603080985,94.52820048975222
2022-10-16,408,1603,607,507,83.59,90.05,4.0,0.0,0,Autumn,40.0,0.0,40.0,20.0,6,16,41,10,1,665.0,575.0,437.0,434.0,561.0,574.2857142857143,543.0714285714286,487.8928571428572,71.7372852513822,67.96318492753585,98.12703002314971
2022-10-17,353,1667,113,408,80.13,76.01,5.0,0.0,0,Autumn,40.0,20.0,40.0,0.0,0,17,42,10,0,408.0,593.0,527.0,397.0,487.0,550.4285714285714,541.0,482.4285714285714,95.3447379125828,71.77957712544442,98.1651777179781
2022-10-18,400,1427,206,495,72.2,73.24,18.0,100.0,0,Autumn,0.0,20.0,60.0,20.0,1,18,42,10,0,353.0,539.0,581.0,458.0,508.0,516.1428571428571,528.5714285714286,477.6428571428572,117.95539915780122,87.69064004583547,101.15489196925812
2022-10-19,329,1716,338,435,76.74,87.57,5.0,0.0,0,Autumn,0.0,60.0,20.0,20.0,2,19,42,10,0,400.0,478.0,485.0,289.0,332.0,496.2857142857143,515.6428571428571,473.7857142857143,124.95827875163546,92.57313710945331,102.00993311941032
2022-10-20,492,1512,197,521,82.63,76.24,7.0,0.0,0,Autumn,20.0,40.0,40.0,0.0,3,20,42,10,0,329.0,509.0,523.0,482.0,290.0,475.0,504.5,473.6785714285714,140.33650036014618,105.08805831301638,102.16582510852606
2022-10-21,364,1430,353,419,74.97,79.03,8.0,0.0,0,Autumn,40.0,40.0,20.0,0.0,4,21,42,10,0,492.0,661.0,470.0,438.0,499.0,472.57142857142856,502.2857142857143,480.8928571428572,139.7961100351235,104.99481933844172,95.63872580192596
2022-10-22,489,1160,643,525,81.61,87.81,3.0,0.0,0,Autumn,60.0,40.0,0.0,0.0,5,22,42,10,1,364.0,665.0,560.0,320.0,563.0,430.1428571428572,494.7142857142857,476.07142857142856,116.14563928021342,111.14400123708404,98.06419989775787
2022-10-23,472,1097,453,544,83.76,82.05,8.0,0.0,0,Autumn,20.0,40.0,0.0,40.0,6,23,42,10,1,489.0,408.0,575.0,437.0,434.0,405.0,489.6428571428572,473.4285714285714,64.31692364118925,109.54423563309705,96.62122632041827
2022-10-24,365,744,517,449,81.26,90.06,3.0,0.0,0,Autumn,40.0,0.0,0.0,60.0,0,24,43,10,0,472.0,353.0,593.0,527.0,397.0,414.1428571428572,482.2857142857143,474.7857142857143,69.17954555943135,106.7948634398808,96.31328401237698
2022-10-25,334,1260,153,425,77.91,82.73,5.0,0.0,0,Autumn,20.0,60.0,0.0,20.0,1,25,43,10,0,365.0,400.0,539.0,581.0,458.0,415.8571428571428,466.0,473.6428571428572,67.54116910306956,105.99419432577028,97.45358412188428
2022-10-26,423,1079,186,486,81.8,85.13,3.0,0.0,0,Autumn,0.0,40.0,60.0,0.0,2,26,43,10,0,334.0,329.0,478.0,485.0,289.0,406.4285714285714,451.3571428571428,469.2142857142857,74.38381800467279,109.24398039593385,100.94566090242104
2022-10-27,685,1288,1780,861,80.92,91.25,22.0,100.0,0,Autumn,60.0,40.0,0.0,0.0,3,27,43,10,0,423.0,492.0,509.0,523.0,482.0,419.8571428571428,447.4285714285714,474.0,66.09949210956749,109.20109487033103,95.09215802850744
2022-10-28,589,1006,199,707,83.82,78.93,16.0,100.0,0,Autumn,0.0,60.0,0.0,40.0,4,28,43,10,0,685.0,364.0,661.0,470.0,438.0,447.4285714285714,460.0,481.25,119.71474031053567,125.7164085734846,103.12402637026408
2022-10-29,402,1060,0,543,85.92,85.5,5.0,0.0,0,Autumn,0.0,20.0,20.0,60.0,5,29,43,10,1,589.0,489.0,665.0,560.0,320.0,479.57142857142856,454.8571428571428,486.6428571428572,123.71992178957692,118.10351205802256,104.71450226270994
2022-10-30,413,1591,155,469,77.57,83.38,7.0,0.0,0,Autumn,40.0,0.0,60.0,0.0,6,30,43,10,1,402.0,472.0,408.0,575.0,437.0,467.1428571428572,436.07142857142856,489.57142857142856,126.94280676933278,101.9135865372181,100.96072891510283
2022-10-31,334,1333,206,392,78.67,78.3,4.0,0.0,0,Autumn,20.0,0.0,60.0,20.0,0,31,44,10,0,413.0,365.0,353.0,593.0,527.0,458.7142857142857,436.4285714285714,488.7142857142857,128.51551694343394,101.81636130097829,101.52389142020034
2022-11-01,724,1205,1822,741,87.74,84.0,15.0,100.0,0,Autumn,40.0,20.0,20.0,20.0,1,1,44,11,0,334.0,334.0,400.0,539.0,581.0,454.2857142857143,435.07142857142856,481.82142857142856,132.7475226205925,103.13207684675604,105.30943947400036
2022-11-02,489,656,650,722,79.57,85.01,16.0,100.0,0,Autumn,0.0,20.0,40.0,40.0,2,2,44,11,0,724.0,423.0,329.0,478.0,485.0,510.0,458.2142857142857,486.9285714285714,153.99134174794813,128.00912141263638,113.45024315512846
2022-11-03,422,783,251,512,80.52,86.61,4.0,0.0,0,Autumn,0.0,20.0,80.0,0.0,3,3,44,11,0,489.0,685.0,492.0,509.0,523.0,519.4285714285714,469.6428571428572,487.07142857142856,149.7385022217702,122.61422125001312,113.45024315512846
2022-11-04,532,2293,81,522,82.57,94.75,4.0,0.0,0,Autumn,40.0,20.0,0.0,40.0,4,4,44,11,0,422.0,589.0,364.0,661.0,470.0,481.8571428571428,464.6428571428572,483.4642857142857,133.37094707547638,123.058839674271,113.8704534053073
2022-11-05,504,1842,949,714,84.79,86.59,14.0,100.0,0,Autumn,40.0,0.0,20.0,40.0,5,5,44,11,1,532.0,402.0,489.0,665.0,560.0,473.7142857142857,476.6428571428572,485.6785714285714,127.34299389930364,120.65756193768864,114.2012692319135
2022-11-06,552,1699,447,595,73.1,74.18,18.0,100.0,0,Autumn,20.0,40.0,20.0,20.0,6,6,44,11,1,504.0,413.0,472.0,408.0,575.0,488.2857142857143,477.7142857142857,483.6785714285714,123.54852526533088,120.84219116200715,113.33857947708584
2022-11-07,456,1301,96,596,85.62,92.81,5.0,0.0,0,Autumn,20.0,0.0,60.0,20.0,0,7,45,11,0,552.0,334.0,365.0,353.0,593.0,508.1428571428572,483.4285714285714,482.8571428571428,120.5659274303602,122.43221941812648,112.73394253259264
2022-11-08,499,1822,104,528,81.77,88.43,4.0,0.0,0,Autumn,40.0,20.0,20.0,20.0,1,8,45,11,0,456.0,724.0,334.0,400.0,539.0,525.5714285714286,489.9285714285714,477.9642857142857,97.88063673484707,117.99639126536142,110.7317352693766
2022-11-09,334,1427,691,464,78.29,82.23,6.0,0.0,0,Autumn,0.0,40.0,20.0,40.0,2,9,45,11,0,499.0,489.0,423.0,329.0,478.0,493.4285714285714,501.7142857142857,476.5357142857143,43.93881026631308,109.13113394263026,110.1717454344062
2022-11-10,615,1286,905,862,90.1,87.28,14.0,100.0,0,Autumn,0.0,40.0,0.0,60.0,3,10,45,11,0,334.0,422.0,685.0,492.0,509.0,471.2857142857143,495.3571428571428,471.3928571428572,74.77681076758633,116.4180842037449,113.4141343617099
2022-11-11,372,1262,84,482,76.99,80.14,7.0,0.0,0,Autumn,20.0,40.0,40.0,0.0,4,11,45,11,0,615.0,532.0,589.0,364.0,661.0,498.8571428571428,490.3571428571428,475.1785714285714,87.98944741923816,108.90758760234544,116.44456750569094
2022-11-12,689,1786,623,763,77.64,86.44,20.0,100.0,0,Autumn,40.0,20.0,0.0,40.0,5,12,45,11,1,372.0,504.0,402.0,489.0,665.0,476.0,474.8571428571428,464.8571428571428,98.14105494983563,109.23007274193634,112.09047743798423
2022-11-13,461,1388,84,506,81.35,82.02,6.0,0.0,0,Autumn,20.0,40.0,20.0,20.0,6,13,45,11,1,689.0,552.0,413.0,472.0,408.0,502.4285714285714,495.3571428571428,465.7142857142857,127.46614863413372,120.82129660902346,113.75700455205477
2022-11-14,479,1011,1247,667,79.64,80.86,19.0,100.0,0,Autumn,0.0,60.0,20.0,20.0,0,14,46,11,0,461.0,456.0,334.0,365.0,353.0,489.4285714285714,498.7857142857143,467.6071428571428,126.20203001914189,118.97134662884685,113.20068684705772
2022-11-15,371,1047,183,427,76.56,74.22,7.0,0.0,0,Autumn,80.0,0.0,0.0,20.0,1,15,46,11,0,479.0,499.0,724.0,334.0,400.0,492.7142857142857,509.1428571428572,472.1071428571428,125.48401529771871,109.45308594086296,110.95823014080096
2022-11-16,452,859,491,567,87.18,86.07,3.0,0.0,0,Autumn,0.0,0.0,20.0,80.0,2,16,46,11,0,371.0,334.0,489.0,423.0,329.0,474.4285714285714,483.9285714285714,471.07142857142856,133.48640023470193,95.98033795900692,111.78846709594642
2022-11-17,544,1703,1049,650,88.82,90.36,6.0,0.0,0,Autumn,0.0,40.0,40.0,20.0,3,17,46,11,0,452.0,615.0,422.0,685.0,492.0,491.2857142857143,481.2857142857143,475.4642857142857,119.51668542608644,96.33868826770878,108.36306673772364
2022-11-18,601,1710,97,645,88.34,89.2,7.0,0.0,0,Autumn,40.0,20.0,20.0,20.0,4,18,46,11,0,544.0,372.0,532.0,589.0,364.0,481.1428571428572,490.0,477.32142857142856,109.89302157314717,96.08089540350036,109.10004025237065
2022-11-19,483,1501,276,562,88.68,89.34,1.0,0.0,0,Autumn,0.0,40.0,20.0,40.0,5,19,46,11,1,601.0,689.0,504.0,402.0,489.0,513.8571428571429,494.9285714285714,485.7857142857143,106.0038184397598,100.08724216380404,109.176159771417
2022-11-20,562,1756,979,589,78.86,78.66,13.0,100.0,0,Autumn,0.0,20.0,60.0,20.0,6,20,46,11,1,483.0,461.0,552.0,413.0,472.0,484.4285714285714,493.4285714285714,485.57142857142856,72.61280222949014,100.0981935483766,109.17550551882556
2022-11-21,563,1194,293,730,81.78,87.74,18.0,100.0,0,Autumn,80.0,0.0,20.0,0.0,0,21,47,11,0,562.0,479.0,456.0,334.0,365.0,498.8571428571428,494.1428571428572,488.7857142857143,77.07880939105685,100.58280717349766,110.082244386189
2022-11-22,536,1234,239,548,86.75,90.53,2.0,0.0,0,Autumn,60.0,40.0,0.0,0.0,1,22,47,11,0,563.0,371.0,499.0,724.0,334.0,510.8571428571428,501.7857142857143,495.8571428571428,79.95713137139731,101.52239508254628,108.17910878131543
2022-11-23,399,1606,649,476,80.47,84.23,4.0,0.0,0,Autumn,0.0,60.0,20.0,20.0,2,23,47,11,0,536.0,452.0,334.0,489.0,423.0,534.4285714285714,504.4285714285714,503.07142857142856,50.89484958505892,101.92509639301396,103.62501077029113
2022-11-24,384,1334,394,453,79.52,80.15,3.0,0.0,0,Autumn,20.0,0.0,20.0,60.0,3,24,47,11,0,399.0,544.0,615.0,422.0,685.0,526.8571428571429,509.07142857142856,502.2142857142857,66.69189998650191,94.79570282837292,104.40815816814118
2022-11-25,547,1312,592,590,88.76,85.59,5.0,0.0,0,Autumn,20.0,40.0,20.0,20.0,4,25,47,11,0,384.0,601.0,372.0,532.0,589.0,504.0,492.57142857142856,491.4642857142857,84.79779871356736,95.04307872321228,100.30637590711343
2022-11-26,609,1544,606,647,80.42,81.39,15.0,100.0,0,Autumn,20.0,20.0,0.0,60.0,5,26,47,11,1,547.0,483.0,689.0,504.0,402.0,496.2857142857143,505.07142857142856,489.9642857142857,76.55872318186938,89.30024057656779,99.10057821816535
2022-11-27,616,1260,862,696,94.94,97.19,3.0,0.0,0,Autumn,20.0,40.0,20.0,20.0,6,27,47,11,1,609.0,562.0,461.0,552.0,413.0,514.2857142857143,499.3571428571428,497.3571428571428,87.01286166560739,78.5362308774713,100.01230083074992
2022-11-28,413,1546,98,532,85.16,83.26,7.0,0.0,0,Autumn,0.0,0.0,80.0,20.0,0,28,48,11,0,616.0,563.0,479.0,456.0,334.0,522.0,510.4285714285714,504.6071428571428,94.05672047582094,83.48257698071242,101.02340736670357
2022-11-29,420,1231,249,423,78.13,76.76,6.0,0.0,0,Autumn,20.0,40.0,20.0,20.0,1,29,48,11,0,413.0,536.0,371.0,499.0,724.0,500.57142857142856,505.7142857142857,507.4285714285714,100.05474691863644,87.17570989446722,97.10949473791976
2022-11-30,547,1474,956,661,93.45,86.5,5.0,0.0,0,Autumn,0.0,20.0,20.0,60.0,2,30,48,11,0,420.0,399.0,452.0,334.0,489.0,484.0,509.2142857142857,496.57142857142856,102.77807807763928,82.19224984185462,88.62255735397042
2022-12-01,478,1356,193,560,87.61,89.09,4.0,0.0,0,Winter,40.0,0.0,60.0,0.0,3,1,48,12,0,547.0,384.0,544.0,615.0,422.0,505.1428571428572,516.0,498.6428571428572,97.46354629882332,81.01851640211586,89.1154948848489
2022-12-02,477,1373,363,692,80.26,81.19,16.0,100.0,0,Winter,40.0,0.0,0.0,60.0,4,2,48,12,0,478.0,547.0,601.0,372.0,532.0,518.5714285714286,511.2857142857143,500.6428571428572,83.46028425316493,81.18395879011493,87.95251845538935
2022-12-03,367,1678,154,423,80.94,83.54,2.0,0.0,0,Winter,0.0,0.0,60.0,40.0,5,3,48,12,1,477.0,609.0,483.0,689.0,504.0,508.57142857142856,502.4285714285714,498.6785714285714,83.67966129404289,77.3152530335914,87.8403659724844
2022-12-04,554,1465,841,608,88.58,90.62,4.0,0.0,0,Winter,60.0,0.0,20.0,20.0,6,4,48,12,1,367.0,616.0,562.0,461.0,552.0,474.0,494.1428571428572,493.7857142857143,85.24865590338247,85.35523700111432,91.28115181815348
2022-12-05,545,1060,803,777,79.14,73.97,20.0,100.0,0,Winter,20.0,0.0,20.0,60.0,0,5,49,12,0,554.0,413.0,563.0,479.0,456.0,465.1428571428572,493.57142857142856,493.8571428571428,69.86994721487547,84.89152742512847,91.32916222661838
2022-12-06,593,1214,212,681,88.33,93.11,7.0,0.0,0,Winter,20.0,0.0,0.0,80.0,1,6,49,12,0,545.0,420.0,536.0,371.0,499.0,484.0,492.2857142857143,497.0357142857143,71.25073099040218,83.88951394215168,91.51137639977944
